,obs_id,date,x,y,taxon.taxon_id,taxon.no_isfs,taxon_orig,municipality.name,phenology,locality_descript,specimen_type,v_co_canton,xy_precision,altitude_min,cover,md,slug
499,11456970,2022-04-18 10:22:53,584430.94,220473.3,1049460,443395.0,Veronica serpyllifolia,Biel/Bienne,5.0,ta105,,BE,2.5,435.8,12.0,2022-04-18 10:22:53,veronicaserpyllifolia
500,11456969,2022-04-18 10:23:13,584431.87,220472.44,1008890,78900.0,Cardamine hirsuta,Biel/Bienne,6.0,ta105,,BE,2.5,435.8,12.0,2022-04-18 10:23:13,cardaminehirsuta
501,11456968,2022-04-18 10:24:17,584438.28,220472.42,1049260,441600.0,Veronica cf. filiformis,Biel/Bienne,5.0,ta105,,BE,2.0,435.8,12.0,2022-04-18 10:24:17,veronicafiliformis
502,11456967,2022-04-18 10:24:53,584438.22,220470.41,1070009,,Poaceae,Biel/Bienne,5.0,ta105,,BE,2.0,435.8,16.0,2022-04-18 10:24:53,poaceae
503,11456966,2022-04-18 16:49:35,586047.19,220838.57,1021470,188795.0,Geranium robertianum,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:49:35,geraniumrobertianum
504,11456965,2022-04-18 16:49:56,586047.38,220838.16,1043530,390500.0,Senecio vulgaris,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,13.0,2022-04-18 16:49:56,seneciovulgaris
505,11456964,2022-04-18 16:50:40,586046.0,220832.95,1042030,376000.0,Saxifraga tridactylites,Biel/Bienne,5.0,ta106,,BE,4.0,437.4,12.0,2022-04-18 16:50:40,saxifragatridactylites
506,11456963,2022-04-18 16:50:59,586051.74,220837.92,1041340,368650.0,Sanguisorba minor,Biel/Bienne,4.0,ta106,,BE,2.5,437.4,12.0,2022-04-18 16:50:59,sanguisorbaminor
507,11456962,2022-04-18 16:51:31,586050.72,220840.08,1011390,103595.0,Cerastium cf. fontanum,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:51:31,cerastiumfontanum
508,11456961,2022-04-18 16:52:32,586046.97,220836.9,1028530,255300.0,Medicago lupulina,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,11.0,2022-04-18 16:52:32,medicagolupulina
509,11456960,2022-04-18 16:53:01,586045.19,220838.06,1008890,78900.0,Cardamine hirsuta,Biel/Bienne,7.0,ta106,,BE,1.5,437.4,13.0,2022-04-18 16:53:01,cardaminehirsuta
510,11456959,2022-04-18 16:53:22,586045.46,220838.92,1049380,442700.0,Veronica persica,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:53:22,veronicapersica
511,11456958,2022-04-18 16:54:35,586044.04,220838.29,1048775,437550.0,Valerianella locusta aggr.,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:54:35,valerianellalocusta
512,11456957,2022-04-18 16:55:07,586039.77,220840.69,1022100,194000.0,Hedera helix,Biel/Bienne,2.0,ta106,,BE,2.0,437.4,11.0,2022-04-18 16:55:07,hederahelix
513,11456956,2022-04-18 16:55:33,586039.61,220844.54,1049290,441900.0,Veronica hederifolia,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:55:33,veronicahederifolia
514,11456955,2022-04-18 16:56:06,586038.67,220851.19,1034330,307800.0,Plantago lanceolata,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:56:06,plantagolanceolata
515,11456954,2022-04-18 16:56:56,586030.33,220859.44,1037550,338200.0,Ranunculus ficaria,Biel/Bienne,6.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:56:56,ranunculusficaria
516,11456953,2022-04-18 16:57:20,586028.43,220860.53,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:57:20,alliariapetiolata
517,11456952,2022-04-18 16:57:59,586028.75,220860.99,1008720,77900.0,Capsella bursa-pastoris,Biel/Bienne,6.0,ta106,,BE,2.0,437.4,11.0,2022-04-18 16:57:59,capsellabursa-pastoris
518,11456951,2022-04-18 16:59:20,586014.25,220884.82,1049820,446995.0,Vicia sativa,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 16:59:20,viciasativa
519,11456950,2022-04-18 17:00:08,586011.96,220886.33,1011430,103900.0,Cerastium glomeratum,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 17:00:08,cerastiumglomeratum
520,11456949,2022-04-18 17:00:28,586011.96,220886.33,1018260,160200.0,Euphorbia helioscopia,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 17:00:28,euphorbiahelioscopia
521,11456948,2022-04-18 17:01:46,586011.32,220881.27,1017710,156000.0,Erodium cicutarium,Biel/Bienne,5.0,ta106,,BE,2.0,437.4,12.0,2022-04-18 17:01:46,erodiumcicutarium
522,11456947,2022-04-18 17:02:40,586016.88,220883.07,1046080,413100.0,Taraxacum cf. officinale aggr.,Biel/Bienne,5.0,ta106,,BE,1.5,437.4,12.0,2022-04-18 17:02:40,taraxacumofficinale
523,11456946,2022-04-18 17:03:07,586016.69,220882.2,1070009,,Poaceae,Biel/Bienne,5.0,ta106,D,BE,1.5,437.4,15.0,2022-04-18 17:03:07,poaceae
524,11456945,2022-04-18 17:08:49,586106.6,220744.71,1048775,437550.0,Valerianella locusta aggr.,Biel/Bienne,5.0,ta30,,BE,2.0,437.6,13.0,2022-04-18 17:08:49,valerianellalocusta
525,11456944,2022-04-18 17:09:29,586106.6,220744.71,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta30,,BE,2.5,437.6,12.0,2022-04-18 17:09:29,glechomahederacea
526,11456943,2022-04-18 17:09:43,586106.6,220744.71,1043530,390500.0,Senecio vulgaris,Biel/Bienne,5.0,ta30,,BE,2.5,437.6,13.0,2022-04-18 17:09:43,seneciovulgaris
527,11456942,2022-04-18 17:10:55,586103.32,220739.73,1021450,188600.0,Geranium pyrenaicum,Biel/Bienne,4.0,ta30,,BE,2.0,437.6,12.0,2022-04-18 17:10:55,geraniumpyrenaicum
528,11456941,2022-04-18 17:11:13,586103.13,220739.92,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,ta30,,BE,2.0,437.6,12.0,2022-04-18 17:11:13,alliariapetiolata
529,11456940,2022-04-18 17:11:41,586103.38,220741.17,1017800,156700.0,Erophila verna aggr.,Biel/Bienne,7.0,ta30,,BE,2.0,437.6,12.0,2022-04-18 17:11:41,erophilaverna
530,11456939,2022-04-18 17:12:29,586094.32,220731.63,1037370,336595.0,Ranunculus acris,Biel/Bienne,5.0,ta30,,BE,2.0,437.6,12.0,2022-04-18 17:12:29,ranunculusacris
531,11456938,2022-04-18 17:12:41,586093.18,220732.05,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta30,,BE,2.0,437.6,12.0,2022-04-18 17:12:41,ranunculusbulbosus
532,11456937,2022-04-18 17:14:38,586064.73,220711.02,1042030,376000.0,Saxifraga tridactylites,Biel/Bienne,6.0,ta30,,BE,2.0,437.9,12.0,2022-04-18 17:14:38,saxifragatridactylites
533,11456936,2022-04-18 17:15:06,586062.58,220709.28,1041340,368650.0,Sanguisorba minor,Biel/Bienne,4.0,ta30,,BE,2.0,437.9,12.0,2022-04-18 17:15:06,sanguisorbaminor
534,11456935,2022-04-18 17:15:38,586062.58,220709.28,1001230,10400.0,Ajuga reptans,Biel/Bienne,5.0,ta30,,BE,2.0,437.9,12.0,2022-04-18 17:15:38,ajugareptans
535,11456934,2022-04-18 17:18:32,586039.73,220692.66,1049710,445800.0,Vicia cf. hirsuta,Biel/Bienne,5.0,,D,BE,2.5,438.6,12.0,2022-04-18 17:18:32,viciahirsuta
536,11456933,2022-04-18 17:19:57,586052.5,220707.91,1028530,255300.0,Medicago lupulina,Biel/Bienne,5.0,ta30,,BE,2.5,437.9,12.0,2022-04-18 17:19:57,medicagolupulina
537,11456932,2022-04-18 17:20:30,586060.65,220710.85,1029700,265900.0,Myosotis arvensis,Biel/Bienne,5.0,ta30,,BE,2.0,437.9,11.0,2022-04-18 17:20:30,myosotisarvensis
538,11456931,2022-04-18 17:21:58,586065.66,220715.86,1042960,385210.0,Sedum rupestre aggr.,Biel/Bienne,4.0,ta30,,BE,2.0,437.9,12.0,2022-04-18 17:21:58,sedumrupestre
539,11456930,2022-04-18 17:22:23,586063.18,220720.68,1020510,179000.0,Galium mollugo aggr.,Biel/Bienne,4.0,ta30,,BE,2.5,437.9,12.0,2022-04-18 17:22:23,galiummollugo
540,11456929,2022-04-18 17:24:41,586037.43,220702.46,1048360,433400.0,Urtica dioica,Biel/Bienne,2.0,ta30,,BE,2.0,437.9,12.0,2022-04-18 17:24:41,urticadioica
541,11456928,2022-04-18 17:24:52,586037.43,220702.46,1039039,,Rosa sp.,Biel/Bienne,2.0,ta30,,BE,2.5,437.9,12.0,2022-04-18 17:24:52,rosa
542,11456927,2022-04-18 17:25:04,586037.43,220702.46,1046080,413100.0,Taraxacum cf. officinale aggr.,Biel/Bienne,5.0,ta30,,BE,2.0,437.9,11.0,2022-04-18 17:25:04,taraxacumofficinale
543,11456926,2022-04-18 17:25:38,586035.99,220701.73,1039129,,Rubus sp.,Biel/Bienne,2.0,ta30,,BE,2.5,437.9,12.0,2022-04-18 17:25:38,rubus
544,11456925,2022-04-18 17:26:34,586037.05,220705.44,1029640,265450.0,Muscari cf. neglectum aggr.,Biel/Bienne,5.0,ta30,,BE,2.5,437.9,11.0,2022-04-18 17:26:34,muscarineglectum
545,11456924,2022-04-18 17:26:54,586037.05,220705.44,1070009,,Poaceae,Biel/Bienne,5.0,ta30,D,BE,3.0,437.9,15.0,2022-04-18 17:26:54,poaceae
546,11456923,2022-04-18 17:27:52,586079.62,220730.82,1008970,79900.0,Cardamine pratensis aggr.,Biel/Bienne,6.0,ta30,,BE,3.0,437.6,11.0,2022-04-18 17:27:52,cardaminepratensis
547,11456922,2022-04-18 17:28:34,586083.9,220734.66,1029795,266850.0,Myosotis cf. scorpioides aggr.,Biel/Bienne,5.0,ta30,,BE,3.0,437.6,11.0,2022-04-18 17:28:34,myosotisscorpioides
548,11456921,2022-04-18 17:28:57,586095.1,220741.53,1040160,359000.0,Rumex acetosella,Biel/Bienne,5.0,ta30,,BE,3.0,437.6,11.0,2022-04-18 17:28:57,rumexacetosella
549,11456920,2022-04-18 17:29:09,586095.66,220741.74,1034330,307800.0,Plantago lanceolata,Biel/Bienne,4.0,ta30,,BE,2.5,437.6,12.0,2022-04-18 17:29:09,plantagolanceolata
550,11456919,2022-04-18 17:29:38,586103.12,220749.07,1011390,103595.0,Cerastium fontanum,Biel/Bienne,5.0,ta30,,BE,4.5,437.6,11.0,2022-04-18 17:29:38,cerastiumfontanum
551,11456918,2022-04-18 17:29:52,586103.12,220749.07,1049380,442700.0,Veronica persica,Biel/Bienne,,ta30,,BE,4.0,437.6,12.0,2022-04-18 17:29:52,veronicapersica
552,11456917,2022-04-18 17:30:14,586109.25,220752.53,1036330,327195.0,Primula veris,Biel/Bienne,6.0,ta30,,BE,2.5,437.6,12.0,2022-04-18 17:30:14,primulaveris
553,11456916,2022-04-21 12:37:25,585951.83,220024.25,1042030,376000.0,Saxifraga tridactylites,Biel/Bienne,5.0,nouri-2,,BE,2.5,436.3,11.0,2022-04-21 12:37:25,saxifragatridactylites
554,11456915,2022-04-21 12:37:51,585951.66,220023.09,1049260,441600.0,Veronica filiformis,Biel/Bienne,5.0,nouri-2,,BE,2.5,436.3,12.0,2022-04-21 12:37:51,veronicafiliformis
555,11456914,2022-04-22 10:09:53,580241.47,226687.1,1003770,33600.0,Anemone nemorosa,Sonceboz-Sombeval,,jura-hike,,BE,6.0,649.7,,2022-04-22 10:09:53,anemonenemorosa
556,11456913,2022-04-22 10:10:15,580241.47,226687.1,1037460,337300.0,Ranunculus auricomus aggr.,Sonceboz-Sombeval,,jura-hike,,BE,5.0,649.7,,2022-04-22 10:10:15,ranunculusauricomus
557,11456912,2022-04-22 10:10:35,580244.26,226681.72,1008970,79900.0,Cardamine pratensis aggr.,Sonceboz-Sombeval,,,,BE,4.5,649.7,,2022-04-22 10:10:35,cardaminepratensis
558,11456911,2022-04-22 10:11:54,580248.65,226673.69,1036200,325950.0,Primula cf. elatior,Sonceboz-Sombeval,,jura-hike,D,BE,3.5,648.4,,2022-04-22 10:11:54,primulaelatior
559,11456910,2022-04-22 10:12:34,580248.05,226668.86,1021570,189600.0,Geum rivale,Sonceboz-Sombeval,,jura-hike,,BE,9.5,648.4,,2022-04-22 10:12:34,geumrivale
560,11456909,2022-04-22 10:17:51,580244.63,226641.42,1008180,73700.0,Caltha palustris,Sonceboz-Sombeval,,jura-hike,,BE,4.0,658.6,,2022-04-22 10:17:51,calthapalustris
561,11456908,2022-04-22 10:25:34,580279.23,226559.21,1026120,231195.0,Lathyrus vernus,Sonceboz-Sombeval,,jura-hike,,BE,4.5,649.2,,2022-04-22 10:25:34,lathyrusvernus
562,11456907,2022-04-22 10:29:57,580318.46,226525.65,1008880,78800.0,Cardamine heptaphylla,Sonceboz-Sombeval,,jura-hike,,BE,4.0,649.1,,2022-04-22 10:29:57,cardamineheptaphylla
563,11456906,2022-04-22 10:30:42,580328.15,226540.62,1048220,432000.0,Tussilago farfara,Sonceboz-Sombeval,,jura-hike,,BE,7.0,644.8,,2022-04-22 10:30:42,tussilagofarfara
564,11456905,2022-04-22 10:47:01,580307.16,226556.86,1028940,259100.0,Mercurialis perennis,Sonceboz-Sombeval,,jura-hike,,BE,3.5,639.6,,2022-04-22 10:47:01,mercurialisperennis
565,11456904,2022-04-22 10:47:10,580307.16,226556.86,1049969,,Viola sp.,Sonceboz-Sombeval,,jura-hike,,BE,3.5,639.6,,2022-04-22 10:47:10,viola
566,11456903,2022-04-22 10:47:26,580306.91,226561.48,1070007,,Orchidaceae,Sonceboz-Sombeval,,jurahike,,BE,3.0,639.6,,2022-04-22 10:47:26,orchidaceae
567,11456902,2022-04-22 10:47:37,580306.91,226561.48,1070007,,Orchidaceae,Sonceboz-Sombeval,,jurahike,,BE,3.0,639.6,,2022-04-22 10:47:37,orchidaceae
568,11456901,2022-04-22 10:59:30,580519.43,226573.67,1032070,287300.0,Oxalis acetosella,Sonceboz-Sombeval,,jura-hike,,BE,5.0,638.3,,2022-04-22 10:59:30,oxalisacetosella
569,11456900,2022-04-22 10:59:44,580529.2,226571.71,1025730,226200.0,Lamium maculatum,Sonceboz-Sombeval,,jura-hike,,BE,4.5,637.3,,2022-04-22 10:59:44,lamiummaculatum
570,11456899,2022-04-22 11:03:21,580607.27,226528.65,1033000,295700.0,Petasites albus,Sonceboz-Sombeval,,jura-hike,,BE,4.0,638.8,,2022-04-22 11:03:21,petasitesalbus
571,11456898,2022-04-22 11:14:02,580803.37,226527.95,1037550,338200.0,Ranunculus ficaria,Sonceboz-Sombeval,,jura-hike,,BE,5.0,628.9,,2022-04-22 11:14:02,ranunculusficaria
572,11456897,2022-04-22 11:14:09,580803.37,226527.95,1048360,433400.0,Urtica dioica,Sonceboz-Sombeval,,jura-hike,,BE,4.0,628.9,,2022-04-22 11:14:09,urticadioica
573,11456896,2022-04-22 16:52:51,587226.23,221833.03,1023870,209230.0,Hyacinthoides cf. hispanica,Biel/Bienne,5.0,ta31,D,BE,3.5,440.8,11.0,2022-04-22 16:52:51,hyacinthoideshispanica
574,11456895,2022-04-22 16:54:14,587226.46,221833.9,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,ta31,,BE,2.0,440.8,13.0,2022-04-22 16:54:14,alliariapetiolata
575,11456894,2022-04-22 16:54:39,587226.46,221833.9,1048360,433400.0,Urtica dioica,Biel/Bienne,2.0,ta31,,BE,2.0,440.8,12.0,2022-04-22 16:54:39,urticadioica
576,11456893,2022-04-22 16:56:26,587224.45,221836.13,1000070,300.0,Acer campestre,Biel/Bienne,2.0,ta31,,BE,2.5,440.8,12.0,2022-04-22 16:56:26,acercampestre
577,11456892,2022-04-22 16:56:59,587224.45,221836.13,1000110,600.0,Acer cf. opalus,Biel/Bienne,2.0,ta31,,BE,2.5,440.8,12.0,2022-04-22 16:56:59,aceropalus
578,11456891,2022-04-22 16:57:58,587230.45,221838.95,1032660,293250.0,Parthenocissus cf. tricuspidata,Biel/Bienne,2.0,ta31,D,BE,2.5,440.8,11.0,2022-04-22 16:57:58,parthenocissustricuspidata
579,11456890,2022-04-22 16:58:25,587233.33,221841.53,1046080,413100.0,Taraxacum officinale aggr.,Biel/Bienne,5.0,ta31,,BE,2.5,440.8,12.0,2022-04-22 16:58:25,taraxacumofficinale
580,11456889,2022-04-22 16:58:41,587234.24,221843.81,1047630,427100.0,Trifolium repens,Biel/Bienne,4.0,ta31,,BE,2.0,440.8,12.0,2022-04-22 16:58:41,trifoliumrepens
581,11456888,2022-04-22 17:00:18,587244.96,221854.65,1024370,213300.0,Ilex aquifolium,Biel/Bienne,4.0,ta31,,BE,2.0,441.2,11.0,2022-04-22 17:00:18,ilexaquifolium
582,11456887,2022-04-22 17:01:05,587248.59,221858.35,1039129,,Rubus sp.,Biel/Bienne,2.0,ta31,,BE,2.0,441.1,12.0,2022-04-22 17:01:05,rubus
583,11456886,2022-04-22 17:02:16,587252.93,221859.7,1037370,336595.0,Ranunculus acris,Biel/Bienne,5.0,ta31,,BE,2.0,441.1,12.0,2022-04-22 17:02:16,ranunculusacris
584,11456885,2022-04-22 17:02:45,587248.76,221856.06,1034330,307800.0,Plantago lanceolata,Biel/Bienne,3.0,ta31,,BE,2.0,441.1,12.0,2022-04-22 17:02:45,plantagolanceolata
585,11456884,2022-04-22 17:03:11,587250.1,221857.16,1070009,,Poaceae,Biel/Bienne,4.0,ta31,D,BE,2.0,441.1,15.0,2022-04-22 17:03:11,poaceae
586,11456883,2022-04-22 17:05:50,587252.87,221861.49,1049210,441400.0,Veronica chamaedrys,Biel/Bienne,5.0,ta31,,BE,2.5,441.1,11.0,2022-04-22 17:05:50,veronicachamaedrys
587,11456882,2022-04-22 17:08:08,587252.87,221861.49,1006490,59100.0,Bellis perennis,Biel/Bienne,5.0,ta31,,BE,2.5,441.1,11.0,2022-04-22 17:08:08,bellisperennis
588,11456881,2022-04-22 17:08:38,587255.26,221864.75,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta31,,BE,3.5,441.1,12.0,2022-04-22 17:08:38,ranunculusbulbosus
589,11456880,2022-04-22 17:09:04,587256.15,221867.24,1011840,108200.0,Chelidonium majus,Biel/Bienne,3.0,ta31,,BE,2.5,441.1,12.0,2022-04-22 17:09:04,chelidoniummajus
590,11456879,2022-04-22 17:09:17,587256.15,221867.24,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta31,,BE,3.0,441.1,12.0,2022-04-22 17:09:17,glechomahederacea
591,11456878,2022-04-22 17:11:16,587261.68,221875.48,1037460,337300.0,Ranunculus auricomus aggr.,Biel/Bienne,5.0,ta31,,BE,3.0,441.1,12.0,2022-04-22 17:11:16,ranunculusauricomus
592,11456877,2022-04-22 17:13:52,587282.83,221903.13,1003770,33600.0,Anemone nemorosa,Biel/Bienne,7.0,ta31,,BE,2.5,441.7,12.0,2022-04-22 17:13:52,anemonenemorosa
593,11456876,2022-04-22 17:14:06,587280.75,221894.07,1039039,,Rosa sp.,Biel/Bienne,2.0,ta31,,BE,2.5,441.7,12.0,2022-04-22 17:14:06,rosa
594,11456875,2022-04-22 17:14:29,587280.8,221894.0,1012620,116400.0,Clematis vitalba,Biel/Bienne,2.0,ta31,,BE,3.0,441.7,13.0,2022-04-22 17:14:29,clematisvitalba
595,11456874,2022-04-22 17:14:50,587279.18,221894.9,1049380,442700.0,Veronica cf. persica,Biel/Bienne,5.0,ta31,,BE,2.5,441.7,12.0,2022-04-22 17:14:50,veronicapersica
596,11456873,2022-04-22 17:15:32,587278.09,221893.59,1041200,367600.0,Salvia pratensis,Biel/Bienne,4.0,ta31,,BE,2.0,441.7,12.0,2022-04-22 17:15:32,salviapratensis
597,11456872,2022-04-22 17:16:23,587271.33,221888.86,1037550,338200.0,Ranunculus ficaria,Biel/Bienne,6.0,ta31,,BE,2.5,441.2,12.0,2022-04-22 17:16:23,ranunculusficaria
598,11456871,2022-04-22 17:17:34,587289.89,221902.44,1041200,367600.0,Salvia pratensis,Biel/Bienne,4.0,ta32,,BE,4.0,441.7,12.0,2022-04-22 17:17:34,salviapratensis
599,11456870,2022-04-22 17:18:06,587287.2,221914.22,1047520,426000.0,Trifolium cf. medium,Biel/Bienne,4.0,ta32,,BE,8.5,441.7,12.0,2022-04-22 17:18:06,trifoliummedium
600,11456869,2022-04-22 17:18:34,587288.83,221909.39,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta32,,BE,4.0,441.7,12.0,2022-04-22 17:18:34,ranunculusbulbosus
601,11456868,2022-04-22 17:18:54,587288.81,221905.62,1046080,413100.0,Taraxacum cf. officinale aggr.,Biel/Bienne,5.0,ta32,,BE,3.0,441.7,12.0,2022-04-22 17:18:54,taraxacumofficinale
602,11456867,2022-04-22 17:19:14,587290.92,221904.41,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta32,,BE,2.5,441.7,13.0,2022-04-22 17:19:14,glechomahederacea
603,11456866,2022-04-22 17:19:37,587289.98,221904.83,1034390,308100.0,Plantago media,Biel/Bienne,4.0,ta32,,BE,2.5,441.7,12.0,2022-04-22 17:19:37,plantagomedia
604,11456865,2022-04-22 17:19:56,587292.34,221904.64,1006490,59100.0,Bellis perennis,Biel/Bienne,5.0,ta32,,BE,3.0,441.7,11.0,2022-04-22 17:19:56,bellisperennis
605,11456864,2022-04-22 17:20:11,587293.08,221905.1,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,ta32,,BE,2.0,441.7,12.0,2022-04-22 17:20:11,alliariapetiolata
606,11456863,2022-04-22 17:21:04,587293.32,221907.06,1049210,441400.0,Veronica chamaedrys,Biel/Bienne,5.0,ta32,,BE,2.5,441.7,12.0,2022-04-22 17:21:04,veronicachamaedrys
607,11456862,2022-04-22 17:22:13,587292.93,221908.97,1021440,188500.0,Geranium cf. pusillum,Biel/Bienne,4.0,ta32,D,BE,2.5,441.7,11.0,2022-04-22 17:22:13,geraniumpusillum
608,11456861,2022-04-22 17:23:49,587299.44,221923.44,1013280,121100.0,Corydalis cava,Biel/Bienne,8.0,ta32,,BE,3.5,441.7,12.0,2022-04-22 17:23:49,corydaliscava
609,11456860,2022-04-22 17:24:16,587299.59,221923.95,1048360,433400.0,Urtica dioica,Biel/Bienne,2.0,ta32,,BE,3.0,441.7,12.0,2022-04-22 17:24:16,urticadioica
610,11456859,2022-04-22 17:24:56,587299.59,221923.95,1025730,226200.0,Lamium maculatum,Biel/Bienne,5.0,ta32,,BE,3.0,441.7,12.0,2022-04-22 17:24:56,lamiummaculatum
611,11456858,2022-04-22 17:26:12,587302.0,221922.46,1010865,99030.0,Centaurea jacea aggr.,Biel/Bienne,3.0,ta32,,BE,3.0,441.7,12.0,2022-04-22 17:26:12,centaureajacea
612,11456857,2022-04-22 17:26:48,587300.84,221921.85,1012620,116400.0,Clematis vitalba,Biel/Bienne,2.0,ta32,,BE,3.5,441.7,13.0,2022-04-22 17:26:48,clematisvitalba
613,11456856,2022-04-22 17:27:16,587300.56,221925.06,1039129,,Rubus sp.,Biel/Bienne,2.0,ta32,,BE,2.5,441.7,12.0,2022-04-22 17:27:16,rubus
614,11456855,2022-04-22 17:27:26,587300.56,221925.06,1039039,,Rosa sp.,Biel/Bienne,2.0,ta32,,BE,2.5,441.7,12.0,2022-04-22 17:27:26,rosa
615,11456854,2022-04-22 17:30:35,587302.11,221929.35,1029820,267100.0,Myosotis cf. sylvatica,Biel/Bienne,4.0,ta32,D,BE,2.5,442.1,11.0,2022-04-22 17:30:35,myosotissylvatica
616,11456853,2022-04-22 17:31:17,587304.37,221929.82,1034330,307800.0,Plantago lanceolata,Biel/Bienne,4.0,ta32,,BE,3.0,442.2,11.0,2022-04-22 17:31:17,plantagolanceolata
617,11456852,2022-04-22 17:31:52,587304.37,221929.82,1070009,,Poaceae,Biel/Bienne,4.0,ta32,D,BE,3.0,442.2,14.0,2022-04-22 17:31:52,poaceae
618,11456601,2022-04-22 17:27:16,587300.56,221925.06,1039129,,Rubus sp.,Biel/Bienne,2.0,ta32,,BE,2.5,441.7,12.0,2022-04-22 17:27:16,rubus
619,11456600,2022-04-22 17:26:48,587300.84,221921.85,1012620,116400.0,Clematis vitalba,Biel/Bienne,2.0,ta32,,BE,3.5,441.7,13.0,2022-04-22 17:26:48,clematisvitalba
620,11456599,2022-04-22 17:24:16,587299.59,221923.95,1048360,433400.0,Urtica dioica,Biel/Bienne,2.0,ta32,,BE,3.0,441.7,12.0,2022-04-22 17:24:16,urticadioica
621,11456598,2022-04-22 17:31:52,587304.37,221929.82,1070009,,Poaceae,Biel/Bienne,4.0,ta32,D,BE,3.0,442.2,14.0,2022-04-22 17:31:52,poaceae
622,11456597,2022-04-22 17:24:56,587299.59,221923.95,1025730,226200.0,Lamium maculatum,Biel/Bienne,5.0,ta32,,BE,3.0,441.7,12.0,2022-04-22 17:24:56,lamiummaculatum
623,11456596,2022-04-22 17:26:12,587302.0,221922.46,1010865,99030.0,Centaurea jacea aggr.,Biel/Bienne,3.0,ta32,,BE,3.0,441.7,12.0,2022-04-22 17:26:12,centaureajacea
624,11456595,2022-04-22 17:31:52,587304.37,221929.82,1070009,,Poaceae,Biel/Bienne,4.0,ta32,D,BE,3.0,442.2,14.0,2022-04-22 17:31:52,poaceae
625,11456594,2022-04-22 17:30:35,587302.11,221929.35,1029820,267100.0,Myosotis cf. sylvatica,Biel/Bienne,4.0,ta32,D,BE,2.5,442.1,11.0,2022-04-22 17:30:35,myosotissylvatica
626,11456593,2022-04-22 17:31:17,587304.37,221929.82,1034330,307800.0,Plantago lanceolata,Biel/Bienne,4.0,ta32,,BE,3.0,442.2,11.0,2022-04-22 17:31:17,plantagolanceolata
627,11456592,2022-04-22 17:23:49,587299.44,221923.44,1013280,121100.0,Corydalis cava,Biel/Bienne,8.0,ta32,,BE,3.5,441.7,12.0,2022-04-22 17:23:49,corydaliscava
628,11456591,2022-04-22 17:31:17,587304.37,221929.82,1034330,307800.0,Plantago lanceolata,Biel/Bienne,4.0,ta32,,BE,3.0,442.2,11.0,2022-04-22 17:31:17,plantagolanceolata
629,11456590,2022-04-22 17:27:26,587300.56,221925.06,1039039,,Rosa sp.,Biel/Bienne,2.0,ta32,,BE,2.5,441.7,12.0,2022-04-22 17:27:26,rosa
630,11456589,2022-04-22 17:22:13,587292.93,221908.97,1021440,188500.0,Geranium cf. pusillum,Biel/Bienne,4.0,ta32,D,BE,2.5,441.7,11.0,2022-04-22 17:22:13,geraniumpusillum
631,11434825,2022-04-17 19:16:47,586007.62,220981.52,1049860,447400.0,Vicia sepium,Biel/Bienne,5.0,ta23,,BE,2.5,437.3,12.0,2022-04-17 19:16:47,viciasepium
632,11434824,2022-04-17 19:17:48,586007.34,220984.25,1037370,336595.0,Ranunculus acris,Biel/Bienne,5.0,ta23,,BE,2.0,437.3,12.0,2022-04-17 19:17:48,ranunculusacris
633,11434823,2022-04-17 19:19:17,586024.04,220990.77,1002520,22100.0,Alliaria petiolata,Biel/Bienne,,ta23,,BE,2.0,437.3,12.0,2022-04-17 19:19:17,alliariapetiolata
634,11434822,2022-04-17 19:19:53,586030.89,220991.58,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta23,,BE,2.0,437.3,12.0,2022-04-17 19:19:53,glechomahederacea
