,ID_ISFS,FAMILY,GENUS,Scientific name,CH,crit_CH,JU,crit_JU,MP,crit_MP
2512,393800,Lamiaceae,Sideritis,Sideritis hyssopifolia,VU,"['B', 'D']",VU,"['B', 'D']",-,
2513,393900,Lamiaceae,Sideritis,Sideritis montana,RE,,,,,
2514,394200,Apiaceae,Silaum,Silaum silaus,NT,['B'],NT,"['A', 'B']",VU,['A']
2515,394300,Caryophyllaceae,Silene,Silene acaulis,LC,,-,,-,
2516,394500,Caryophyllaceae,Silene,Silene armeria,NT,['B'],,,,
2517,394700,Caryophyllaceae,Silene,Silene coronaria,NT,"['B', 'D']",,,,
2518,394750,Caryophyllaceae,Silene,Silene cretica,RE,,RE,,RE,
2519,394900,Caryophyllaceae,Silene,Silene dioica,LC,,LC,,LC,
2520,395100,Caryophyllaceae,Silene,Silene exscapa,LC,,-,,-,
2521,395200,Caryophyllaceae,Silene,Silene flos-cuculi,LC,,LC,,LC,
2522,395300,Caryophyllaceae,Silene,Silene flos-jovis,NT,['B'],-,,,
2523,395400,Caryophyllaceae,Silene,Silene gallica,CR(PE),,,,,
2524,395700,Caryophyllaceae,Silene,Silene italica,DD,,-,,-,
2525,396000,Caryophyllaceae,Silene,Silene noctiflora,VU,['B'],VU,['B'],VU,['B']
2526,396050,Caryophyllaceae,Silene,Silene nutans,LC,,LC,,LC,
2527,396150,Caryophyllaceae,Silene,Silene nutans subsp. insubrica,NT,['B'],-,,-,
2528,396100,Caryophyllaceae,Silene,Silene nutans subsp. nutans,LC,,LC,,LC,
2529,396300,Caryophyllaceae,Silene,Silene otites,NT,['B'],-,,RE,
2530,396400,Caryophyllaceae,Silene,Silene pratensis,LC,,LC,,LC,
2531,396600,Caryophyllaceae,Silene,Silene pusilla,LC,,-,,-,
2532,396800,Caryophyllaceae,Silene,Silene rupestris,LC,,-,,-,
2533,396900,Caryophyllaceae,Silene,Silene saxifraga,NT,['C'],-,,-,
2534,397000,Caryophyllaceae,Silene,Silene suecica,NT,['C'],-,,-,
2535,397100,Caryophyllaceae,Silene,Silene vallesia,VU,['C'],-,,-,
2536,397200,Caryophyllaceae,Silene,Silene viscaria,NT,"['A', 'B']",CR,['C'],EN,['C']
2537,397295,Caryophyllaceae,Silene,Silene vulgaris,LC,,LC,,LC,
2538,397400,Caryophyllaceae,Silene,Silene vulgaris subsp. glareosa,LC,,NT,['D'],-,
2539,397600,Caryophyllaceae,Silene,Silene vulgaris subsp. prostrata,DD,,-,,-,
2540,397300,Caryophyllaceae,Silene,Silene vulgaris subsp. vulgaris,LC,,LC,,LC,
2541,397900,Brassicaceae,Sinapis,Sinapis alba,LC,,LC,,LC,
2542,398000,Brassicaceae,Sinapis,Sinapis arvensis,LC,,LC,,LC,
2543,398100,Apiaceae,Sison,Sison amomum,EN,['C'],-,,EN,['C']
2544,398300,Brassicaceae,Sisymbrium,Sisymbrium austriacum,NT,['B'],,,,
2545,398600,Brassicaceae,Sisymbrium,Sisymbrium officinale,LC,,LC,,LC,
2546,398800,Brassicaceae,Sisymbrium,Sisymbrium strictissimum,NT,"['B', 'C']",,,,
2547,398900,Brassicaceae,Sisymbrium,Sisymbrium supinum,CR,"['B', 'C']",CR,"['B', 'C']",-,
2548,399300,Apiaceae,Sium,Sium latifolium,CR,['C'],RE,,CR,['C']
2549,399500,Solanaceae,Solanum,Solanum dulcamara,LC,,LC,,LC,
2550,400100,Solanaceae,Solanum,Solanum nigrum,LC,,LC,,LC,
2551,400450,Solanaceae,Solanum,Solanum villosum,NT,['B'],NE,,NE,
2552,400470,Solanaceae,Solanum,Solanum villosum subsp. miniatum,DD,,NE,,NE,
2553,400460,Solanaceae,Solanum,Solanum villosum subsp. villosum,NT,['B'],NE,,NE,
2554,400600,Primulaceae,Soldanella,Soldanella alpina,LC,,NT,['D'],-,
2555,400800,Primulaceae,Soldanella,Soldanella pusilla,LC,,-,,-,
2556,401395,Asteraceae,Solidago,Solidago virgaurea,LC,,LC,,LC,
2557,401500,Asteraceae,Solidago,Solidago virgaurea subsp. minuta,LC,,LC,,-,
2558,401400,Asteraceae,Solidago,Solidago virgaurea subsp. virgaurea,LC,,LC,,LC,
2559,401595,Asteraceae,Sonchus,Sonchus arvensis,LC,,LC,,LC,
2560,401600,Asteraceae,Sonchus,Sonchus arvensis subsp. arvensis,LC,,LC,,LC,
2561,401700,Asteraceae,Sonchus,Sonchus arvensis subsp. uliginosus,EN,['B'],EN,['B'],EN,['B']
2562,401800,Asteraceae,Sonchus,Sonchus asper,LC,,LC,,LC,
2563,401900,Asteraceae,Sonchus,Sonchus oleraceus,LC,,LC,,LC,
2564,402000,Asteraceae,Sonchus,Sonchus palustris,RE,,-,,RE,
2565,402200,Rosaceae,Sorbus,Sorbus aria,LC,,LC,,LC,
2566,402300,Rosaceae,Sorbus,Sorbus aucuparia,LC,,LC,,LC,
2567,402330,Rosaceae,Sorbus,Sorbus aucuparia subsp. aucuparia,LC,,NE,,NE,
2568,402360,Rosaceae,Sorbus,Sorbus aucuparia subsp. glabrata,DD,,NE,,NE,
2569,402400,Rosaceae,Sorbus,Sorbus chamaemespilus,LC,,LC,,-,
2570,402500,Rosaceae,Sorbus,Sorbus domestica,EN,['C'],EN,['C'],EN,['C']
2571,402550,Rosaceae,Sorbus,Sorbus latifolia,NT,['B'],NT,['B'],DD,
2572,402600,Rosaceae,Sorbus,Sorbus mougeotii,LC,,LC,,NT,['B']
2573,402700,Rosaceae,Sorbus,Sorbus torminalis,LC,,LC,,NT,['B']
2574,402900,Typhaceae,Sparganium,Sparganium angustifolium,NT,['B'],CR(PE),,CR(PE),
2575,403000,Typhaceae,Sparganium,Sparganium emersum,VU,['B'],VU,['B'],VU,['B']
2576,403100,Typhaceae,Sparganium,Sparganium erectum,NT,['B'],NT,['B'],NT,['B']
2577,403190,Typhaceae,Sparganium,Sparganium erectum subsp. erectum,NT,"['A', 'B']",NE,,NT,"['A', 'B']"
2578,403300,Typhaceae,Sparganium,Sparganium erectum subsp. microcarpum,EN,"['A', 'B', ' C2a(i)']",CR,['C'],EN,"['A', 'B', ' C2a(i)']"
2579,403400,Typhaceae,Sparganium,Sparganium erectum subsp. neglectum,NT,['B'],NT,['B'],NT,['B']
2580,403500,Typhaceae,Sparganium,Sparganium erectum subsp. oocarpum,DD,,NE,,NE,
2581,403800,Typhaceae,Sparganium,Sparganium natans,EN,"['A', 'B']",NE,,EN,"['A', 'B']"
2582,404300,Caryophyllaceae,Spergula,Spergula arvensis,VU,['A'],VU,['A'],VU,['A']
2583,404700,Caryophyllaceae,Spergularia,Spergularia rubra,LC,,CR,['D'],EN,['B']
2584,404800,Caryophyllaceae,Spergularia,Spergularia segetalis,RE,,RE,,RE,
2585,405000,Orchidaceae,Spiranthes,Spiranthes aestivalis,VU,"['A', 'B']",VU,"['A', 'B']",VU,"['A', 'B']"
2586,405100,Orchidaceae,Spiranthes,Spiranthes spiralis,VU,"['A', 'B']",VU,"['A', 'B']",CR,['C']
2587,405200,Araceae,Spirodela,Spirodela polyrhiza,NT,['A'],NT,['A'],NT,['A']
2588,405300,Lamiaceae,Stachys,Stachys alopecuros,VU,['D'],-,,-,
2589,405400,Lamiaceae,Stachys,Stachys alpina,LC,,LC,,LC,
2590,405500,Lamiaceae,Stachys,Stachys annua,VU,['A'],VU,['A'],VU,['A']
2591,405600,Lamiaceae,Stachys,Stachys arvensis,CR,['B'],CR,['B'],CR,['B']
2592,405800,Lamiaceae,Stachys,Stachys germanica,VU,['D'],EN,['D'],EN,['D']
2593,406000,Lamiaceae,Stachys,Stachys officinalis,LC,,LC,,NT,['B']
2594,406400,Lamiaceae,Stachys,Stachys palustris,LC,,NT,"['A', 'B']",NT,"['A', 'B']"
2595,406500,Lamiaceae,Stachys,Stachys pradica,NT,"['A', 'B']",-,,-,
2596,406595,Lamiaceae,Stachys,Stachys recta,LC,,LC,,NT,"['A', 'B']"
2597,406700,Lamiaceae,Stachys,Stachys recta subsp. grandiflora,VU,['D'],-,,-,
2598,406600,Lamiaceae,Stachys,Stachys recta subsp. recta,LC,,LC,,NT,"['A', 'B']"
2599,406800,Lamiaceae,Stachys,Stachys sylvatica,LC,,LC,,LC,
2600,407000,Staphyleaceae,Staphylea,Staphylea pinnata,VU,['C'],VU,['C'],VU,['C']
2601,407100,Caryophyllaceae,Stellaria,Stellaria alsine,LC,,LC,,LC,
2602,407500,Caryophyllaceae,Stellaria,Stellaria graminea,LC,,LC,,LC,
2603,407600,Caryophyllaceae,Stellaria,Stellaria holostea,NT,['B'],NT,['B'],VU,"['A', 'B']"
2604,407700,Caryophyllaceae,Stellaria,Stellaria longifolia,EN,['C'],-,,-,
2605,407800,Caryophyllaceae,Stellaria,Stellaria media,LC,,LC,,LC,
2606,407805,Caryophyllaceae,Stellaria,Stellaria media aggr.,LC,,LC,,LC,
2607,408000,Caryophyllaceae,Stellaria,Stellaria neglecta,NT,['B'],DD,,NT,['B']
2608,408095,Caryophyllaceae,Stellaria,Stellaria nemorum,LC,,LC,,LC,
2609,408250,Caryophyllaceae,Stellaria,Stellaria nemorum subsp. montana,LC,,-,,LC,
2610,408100,Caryophyllaceae,Stellaria,Stellaria nemorum subsp. nemorum,LC,,LC,,LC,
2611,408300,Caryophyllaceae,Stellaria,Stellaria pallida,LC,,DD,,LC,
2612,408400,Caryophyllaceae,Stellaria,Stellaria palustris,RE,,RE,,RE,
2613,408600,Asteraceae,Stemmacantha,Stemmacantha rhapontica,LC,,-,,-,
2614,408800,Asteraceae,Stemmacantha,Stemmacantha rhapontica subsp. lamarckii,VU,"['D', 'D']",-,,-,
2615,408700,Asteraceae,Stemmacantha,Stemmacantha rhapontica subsp. rhapontica,LC,,-,,-,
2616,409000,Poaceae,Stipa,Stipa capillata,NT,['B'],-,,-,
2617,409050,Poaceae,Stipa,Stipa eriocaulis,NT,['B'],EN,['C'],RE,
2618,409500,Poaceae,Stipa,Stipa pennata,NT,['B'],-,,-,
2619,409515,Poaceae,Stipa,Stipa pennata aggr.,NT,['B'],EN,['C'],RE,
2620,409800,Liliaceae,Streptopus,Streptopus amplexifolius,LC,,VU,['A'],LC,
2621,409900,Brassicaceae,Subularia,Subularia aquatica,RE,,-,,RE,
2622,410100,Caprifoliaceae,Succisa,Succisa pratensis,LC,,LC,,NT,"['A', 'B']"
2623,410300,Gentianaceae,Swertia,Swertia perennis,NT,['B'],NT,['A'],NT,['A']
2624,410700,Boraginaceae,Symphytum,Symphytum bulbosum,NT,['B'],-,,,
2625,410800,Boraginaceae,Symphytum,Symphytum officinale,LC,,LC,,LC,
2626,410900,Boraginaceae,Symphytum,Symphytum tuberosum,LC,,,,,
2627,411200,Dioscoreaceae,Tamus,Tamus communis,LC,,LC,,LC,
2628,411500,Asteraceae,Tanacetum,Tanacetum corymbosum,NT,"['A', 'B']",NT,"['A', 'B']",NT,"['A', 'B']"
2629,411800,Asteraceae,Tanacetum,Tanacetum vulgare,LC,,LC,,LC,
2630,411850,Asteraceae,Taraxacum,Taraxacum alpestre aggr.,LC,,DD,,-,
2631,412000,Asteraceae,Taraxacum,Taraxacum alpinum aggr.,LC,,NT,['B'],-,
2632,412100,Asteraceae,Taraxacum,Taraxacum aquilonare,VU,['D'],-,,-,
2633,412300,Asteraceae,Taraxacum,Taraxacum ceratophorum aggr.,EN,['D'],-,,-,
2634,412500,Asteraceae,Taraxacum,Taraxacum cucullatum aggr.,NT,['C'],-,,-,
2635,412600,Asteraceae,Taraxacum,Taraxacum dissectum,EN,"['A', 'C']",-,,-,
2636,412700,Asteraceae,Taraxacum,Taraxacum fontanum aggr.,VU,['D'],-,,-,
2637,412900,Asteraceae,Taraxacum,Taraxacum laevigatum aggr.,LC,,LC,,VU,"['A', 'B']"
2638,413100,Asteraceae,Taraxacum,Taraxacum officinale aggr.,LC,,LC,,LC,
2639,413200,Asteraceae,Taraxacum,Taraxacum pacheri,VU,"['A', 'C', ' C2a(i)']",-,,-,
2640,413400,Asteraceae,Taraxacum,Taraxacum palustre aggr.,NT,['B'],NT,['B'],NT,['B']
2641,413500,Asteraceae,Taraxacum,Taraxacum schroeterianum,NT,['B'],-,,-,
2642,413600,Taxaceae,Taxus,Taxus baccata,LC,,LC,,LC,
2643,413700,Brassicaceae,Teesdalia,Teesdalia nudicaulis,RE,,RE,,RE,
2644,414000,Caryophyllaceae,Telephium,Telephium imperati,NT,"['B', 'B']",-,,-,
2645,414100,Asteraceae,Tephroseris,Tephroseris capitata,VU,['C'],-,,-,
2646,414200,Asteraceae,Tephroseris,Tephroseris helenitis,EN,"['B', 'C', ' C2a(i)']",EN,"['B', 'C', ' C2a(i)']",CR(PE),
2647,414300,Asteraceae,Tephroseris,Tephroseris integrifolia,VU,"['B', 'B', ' D2']",VU,"['B', 'B', ' D2']",-,
2648,414400,Asteraceae,Tephroseris,Tephroseris tenuifolia,VU,['D'],-,,-,
2649,414900,Lamiaceae,Teucrium,Teucrium botrys,VU,"['A', 'B']",VU,"['A', 'B']",EN,"['A', 'B']"
2650,415000,Lamiaceae,Teucrium,Teucrium chamaedrys,LC,,LC,,NT,['A']
2651,415100,Lamiaceae,Teucrium,Teucrium montanum,LC,,LC,,VU,['A']
2652,415200,Lamiaceae,Teucrium,Teucrium scordium,EN,"['A', 'B']",EN,"['A', 'B']",EN,"['A', 'B']"
2653,415300,Lamiaceae,Teucrium,Teucrium scorodonia,LC,,LC,,LC,
2654,415400,Ranunculaceae,Thalictrum,Thalictrum alpinum,NT,"['B', 'B']",-,,-,
2655,415500,Ranunculaceae,Thalictrum,Thalictrum aquilegiifolium,LC,,LC,,NT,['B']
2656,415800,Ranunculaceae,Thalictrum,Thalictrum flavum,VU,['B'],VU,['A'],VU,['A']
2657,415900,Ranunculaceae,Thalictrum,Thalictrum foetidum,LC,,-,,-,
2658,416100,Ranunculaceae,Thalictrum,Thalictrum lucidum,EN,['B'],-,,RE,
2659,416195,Ranunculaceae,Thalictrum,Thalictrum minus,LC,,LC,,NT,['C']
2660,416196,Ranunculaceae,Thalictrum,Thalictrum minus subsp. minus,LC,,NE,,NE,
2661,416300,Ranunculaceae,Thalictrum,Thalictrum minus subsp. saxatile,LC,,NE,,NE,
2662,416600,Ranunculaceae,Thalictrum,Thalictrum simplex,EN,['C'],CR(PE),,CR,"['C', 'D']"
2663,416800,Ranunculaceae,Thalictrum,Thalictrum simplex subsp. galioides,CR,['D'],CR(PE),,CR,"['C', 'D']"
2664,416680,Ranunculaceae,Thalictrum,Thalictrum simplex subsp. simplex,EN,['C'],-,,-,
2665,417000,Thelypteridaceae,Thelypteris,Thelypteris palustris,VU,"['A', 'B']",VU,['A'],VU,['A']
2666,417200,Santalaceae,Thesium,Thesium alpinum,LC,,LC,,VU,['C']
2667,417300,Santalaceae,Thesium,Thesium bavarum,NT,['B'],NT,['B'],VU,['A']
2668,417500,Santalaceae,Thesium,Thesium humifusum,CR,"['B', 'C']",-,,CR,"['B', 'C']"
2669,417600,Santalaceae,Thesium,Thesium linophyllon,VU,['A'],CR,['C'],CR,['C']
2670,417700,Santalaceae,Thesium,Thesium pyrenaicum,LC,,LC,,EN,['C']
2671,417800,Santalaceae,Thesium,Thesium rostratum,EN,['A'],-,,EN,['A']
2672,417995,Brassicaceae,Thlaspi,Thlaspi alpestre aggr.,NT,['B'],NT,['B'],VU,['B']
2673,418200,Brassicaceae,Thlaspi,Thlaspi arvense,LC,,LC,,LC,
2674,418300,Brassicaceae,Thlaspi,Thlaspi brachypetalum,NT,['B'],-,,VU,['B']
2675,418400,Brassicaceae,Thlaspi,Thlaspi caerulescens,NT,['B'],NT,['B'],VU,"['A', 'B']"
2676,418700,Brassicaceae,Thlaspi,Thlaspi montanum,NT,['B'],NT,['B'],VU,['C']
2677,418800,Brassicaceae,Thlaspi,Thlaspi perfoliatum,LC,,LC,,LC,
2678,419095,Brassicaceae,Thlaspi,Thlaspi rotundifolium,LC,,-,,-,
2679,419200,Brassicaceae,Thlaspi,Thlaspi rotundifolium subsp. corymbosum,NT,"['A', 'B']",-,,-,
2680,419100,Brassicaceae,Thlaspi,Thlaspi rotundifolium subsp. rotundifolium,LC,,-,,-,
2681,419400,Brassicaceae,Thlaspi,Thlaspi sylvium,VU,['D'],-,,-,
2682,419500,Brassicaceae,Thlaspi,Thlaspi virens,NT,"['B', 'D']",-,,-,
2683,419800,Thymelaeaceae,Thymelaea,Thymelaea passerina,CR,"['A', 'B']",CR,"['A', 'B']",CR,"['A', 'B']"
2684,419900,Lamiaceae,Thymus,Thymus alpestris,LC,,NE,,NE,
2685,420400,Lamiaceae,Thymus,Thymus longicaulis,NT,['B'],-,,-,
2686,420500,Lamiaceae,Thymus,Thymus oenipontanus,DD,,-,,-,
2687,420900,Lamiaceae,Thymus,Thymus praecox subsp. polytrichus,LC,,LC,,VU,['A']
2688,420800,Lamiaceae,Thymus,Thymus praecox subsp. praecox,LC,,VU,['B'],EN,"['A', 'C']"
2689,421100,Lamiaceae,Thymus,Thymus pulegioides subsp. carniolicus,NT,['B'],VU,['C'],EN,['C']
2690,420990,Lamiaceae,Thymus,Thymus pulegioides subsp. pulegioides,LC,,LC,,LC,
2691,421200,Lamiaceae,Thymus,Thymus serpyllum aggr.,LC,,LC,,LC,
2692,421400,Malvaceae,Tilia,Tilia cordata,LC,,LC,,LC,
2693,421500,Malvaceae,Tilia,Tilia platyphyllos,LC,,LC,,LC,
2694,421600,Tofieldiaceae,Tofieldia,Tofieldia calyculata,LC,,NT,"['A', 'B']",NT,"['A', 'B']"
2695,421700,Tofieldiaceae,Tofieldia,Tofieldia pusilla,NT,"['A', 'A', ' B2b(iii)']",-,,-,
2696,421800,Apiaceae,Tordylium,Tordylium maximum,NT,['B'],-,,NT,['B']
2697,422000,Apiaceae,Torilis,Torilis arvensis,NT,['B'],NT,['B'],NT,['B']
2698,422100,Apiaceae,Torilis,Torilis japonica,LC,,LC,,LC,
2699,422300,Apiaceae,Torilis,Torilis nodosa,NT,['B'],,,NT,['B']
2700,422400,Orobanchaceae,Tozzia,Tozzia alpina,LC,,NT,['B'],VU,['D']
2701,422600,Asteraceae,Tragopogon,Tragopogon dubius,LC,,NT,['B'],LC,
2702,422950,Asteraceae,Tragopogon,Tragopogon pratensis,LC,,LC,,NT,['B']
2703,423200,Asteraceae,Tragopogon,Tragopogon pratensis subsp. minor,VU,['A'],VU,['A'],VU,['A']
2704,423300,Asteraceae,Tragopogon,Tragopogon pratensis subsp. orientalis,LC,,LC,,NT,['B']
2705,423000,Asteraceae,Tragopogon,Tragopogon pratensis subsp. pratensis,NT,['B'],NT,['B'],VU,['B']
2706,423400,Poaceae,Tragus,Tragus racemosus,LC,,-,,LC,
2707,423500,Lythraceae,Trapa,Trapa natans,CR,['C'],CR,['C'],CR,['C']
2708,423600,Orchidaceae,Traunsteinera,Traunsteinera globosa,LC,,LC,,RE,
2709,423700,Zygophyllaceae,Tribulus,Tribulus terrestris,VU,['D'],-,,DD,
2710,423800,Cyperaceae,Trichophorum,Trichophorum alpinum,NT,['B'],VU,['B'],EN,['B']
2711,423900,Cyperaceae,Trichophorum,Trichophorum cespitosum,LC,,LC,,EN,['C']
2712,424100,Cyperaceae,Trichophorum,Trichophorum pumilum,NT,['A'],-,,-,
2713,424200,Primulaceae,Trientalis,Trientalis europaea,VU,['C'],-,,-,
2714,424400,Fabaceae,Trifolium,Trifolium alpestre,NT,['B'],VU,['A'],VU,['A']
2715,424500,Fabaceae,Trifolium,Trifolium alpinum,LC,,,,-,
2716,424700,Fabaceae,Trifolium,Trifolium arvense,LC,,NT,"['A', 'B']",VU,"['A', 'B']"
2717,424800,Fabaceae,Trifolium,Trifolium aureum,NT,"['A', 'B']",NT,"['A', 'B']",VU,['C']
2718,424900,Fabaceae,Trifolium,Trifolium badium,LC,,NT,['C'],LC,
2719,425000,Fabaceae,Trifolium,Trifolium campestre,LC,,LC,,LC,
2720,425100,Fabaceae,Trifolium,Trifolium dubium,LC,,LC,,LC,
2721,425400,Fabaceae,Trifolium,Trifolium fragiferum,NT,['B'],NT,['B'],NT,['B']
2722,426000,Fabaceae,Trifolium,Trifolium medium,LC,,LC,,LC,
2723,426300,Fabaceae,Trifolium,Trifolium montanum,LC,,LC,,VU,['B']
2724,426600,Fabaceae,Trifolium,Trifolium ochroleucon,VU,['B'],VU,"['A', 'B']",VU,"['A', 'B']"
2725,426700,Fabaceae,Trifolium,Trifolium pallescens,LC,,-,,-,
2726,426800,Fabaceae,Trifolium,Trifolium patens,VU,['C'],,,,
2727,426895,Fabaceae,Trifolium,Trifolium pratense,LC,,LC,,LC,
2728,427000,Fabaceae,Trifolium,Trifolium pratense subsp. nivale,LC,,-,,-,
2729,426900,Fabaceae,Trifolium,Trifolium pratense subsp. pratense,LC,,LC,,LC,
2730,427100,Fabaceae,Trifolium,Trifolium repens,LC,,LC,,LC,
2731,427300,Fabaceae,Trifolium,Trifolium repens subsp. prostratum,DD,,-,,-,
2732,427200,Fabaceae,Trifolium,Trifolium repens subsp. repens,LC,,LC,,LC,
2733,427500,Fabaceae,Trifolium,Trifolium rubens,NT,['B'],NT,['B'],VU,['B']
2734,427600,Fabaceae,Trifolium,Trifolium saxatile,VU,"['C', 'C']",-,,-,
2735,427700,Fabaceae,Trifolium,Trifolium scabrum,EN,['C'],EN,['C'],EN,['C']
2736,427800,Fabaceae,Trifolium,Trifolium spadiceum,VU,['C'],VU,['C'],RE,
2737,427900,Fabaceae,Trifolium,Trifolium striatum,VU,['C'],VU,['C'],CR,"['B', 'C']"
2738,428100,Fabaceae,Trifolium,Trifolium thalii,LC,,VU,['C'],-,
2739,428200,Juncaginaceae,Triglochin,Triglochin palustris,LC,,VU,['B'],VU,['B']
2740,428500,Fabaceae,Trigonella,Trigonella monspeliaca,VU,['C'],-,,-,
2741,428600,Apiaceae,Trinia,Trinia glauca,VU,['A'],VU,['A'],EN,['D']
2742,428700,Asteraceae,Tripleurospermum,Tripleurospermum inodorum,LC,,LC,,LC,
2743,429200,Poaceae,Trisetum,Trisetum cavanillesii,EN,"['B', 'B']",-,,-,
2744,429300,Poaceae,Trisetum,Trisetum distichophyllum,LC,,-,,-,
2745,429400,Poaceae,Trisetum,Trisetum flavescens,LC,,LC,,LC,
2746,429500,Poaceae,Trisetum,Trisetum spicatum,LC,,-,,-,
2747,430500,Apiaceae,Trochiscanthes,Trochiscanthes nodiflora,VU,['C'],-,,-,
2748,430600,Ranunculaceae,Trollius,Trollius europaeus,LC,,LC,,VU,['C']
2749,431380,Liliaceae,Tulipa,Tulipa sylvestris,VU,"['A', 'B']",VU,['B'],VU,"['A', 'B']"
2750,431500,Liliaceae,Tulipa,Tulipa sylvestris subsp. australis,VU,"['C', 'D']",-,,-,
2751,431400,Liliaceae,Tulipa,Tulipa sylvestris subsp. sylvestris,VU,"['A', 'B']",VU,['B'],VU,"['A', 'B']"
2752,431800,Apiaceae,Turgenia,Turgenia latifolia,RE,,RE,,RE,
2753,431900,Brassicaceae,Turritis,Turritis glabra,LC,,NT,['C'],NT,['C']
2754,432000,Asteraceae,Tussilago,Tussilago farfara,LC,,LC,,LC,
2755,432100,Typhaceae,Typha,Typha angustifolia,NT,['B'],VU,['B'],NT,['B']
2756,432200,Typhaceae,Typha,Typha latifolia,LC,,LC,,LC,
2757,432300,Typhaceae,Typha,Typha minima,CR,['A'],RE,,CR,['A']
2758,432400,Typhaceae,Typha,Typha shuttleworthii,EN,"['A', 'B']",RE,,EN,"['A', 'B']"
2759,432800,Ulmaceae,Ulmus,Ulmus glabra,LC,,LC,,LC,
2760,432900,Ulmaceae,Ulmus,Ulmus laevis,EN,['C'],,,EN,['C']
2761,433000,Ulmaceae,Ulmus,Ulmus minor,LC,,LC,,LC,
2762,433300,Crassulaceae,Umbilicus,Umbilicus rupestris,EN,['D'],-,,-,
2763,433400,Urticaceae,Urtica,Urtica dioica,LC,,LC,,LC,
2764,433500,Urticaceae,Urtica,Urtica urens,VU,['A'],VU,['A'],VU,['A']
2765,433600,Lentibulariaceae,Utricularia,Utricularia australis,NT,['B'],VU,['A'],NT,['B']
2766,433700,Lentibulariaceae,Utricularia,Utricularia bremii,CR,['A'],-,,CR,['A']
2767,433800,Lentibulariaceae,Utricularia,Utricularia intermedia,CR,['A'],CR,['A'],CR,['A']
2768,433900,Lentibulariaceae,Utricularia,Utricularia minor,VU,['A'],VU,['A'],VU,['A']
2769,434090,Lentibulariaceae,Utricularia,Utricularia ochroleuca,CR,['C'],CR(PE),,CR(PE),
2770,434150,Lentibulariaceae,Utricularia,Utricularia stygia,CR,['B'],-,,CR,['B']
2771,434200,Lentibulariaceae,Utricularia,Utricularia vulgaris,EN,"['A', 'B']",EN,"['A', 'C']",EN,"['A', 'B']"
2772,434250,Lentibulariaceae,Utricularia,Utricularia vulgaris aggr.,NT,['B'],VU,['A'],NT,['B']
2773,434300,Caryophyllaceae,Vaccaria,Vaccaria hispanica,CR,['C'],CR,['D'],CR,['C']
2774,434500,Ericaceae,Vaccinium,Vaccinium gaultherioides,LC,,DD,,-,
2775,434700,Ericaceae,Vaccinium,Vaccinium microcarpum,VU,['C'],EN,['C'],DD,
2776,434800,Ericaceae,Vaccinium,Vaccinium myrtillus,LC,,LC,,LC,
2777,434900,Ericaceae,Vaccinium,Vaccinium oxycoccos,NT,['B'],NT,['B'],VU,['A']
2778,435000,Ericaceae,Vaccinium,Vaccinium uliginosum,NT,"['A', 'B']",NT,"['A', 'B']",EN,['A']
2779,435100,Ericaceae,Vaccinium,Vaccinium uliginosum aggr.,LC,,NT,"['A', 'B']",EN,['A']
2780,435300,Ericaceae,Vaccinium,Vaccinium vitis-idaea,LC,,LC,,VU,['C']
2781,435400,Caprifoliaceae,Valeriana,Valeriana celtica,NT,['D'],-,,-,
2782,435600,Caprifoliaceae,Valeriana,Valeriana dioica,LC,,LC,,LC,
2783,435700,Caprifoliaceae,Valeriana,Valeriana montana,LC,,LC,,LC,
2784,435800,Caprifoliaceae,Valeriana,Valeriana officinalis,LC,,LC,,LC,
2785,435900,Caprifoliaceae,Valeriana,Valeriana officinalis aggr.,LC,,LC,,LC,
2786,436000,Caprifoliaceae,Valeriana,Valeriana pratensis,DD,,NE,,NE,
2787,436200,Caprifoliaceae,Valeriana,Valeriana repens,LC,,LC,,LC,
2788,436300,Caprifoliaceae,Valeriana,Valeriana saliunca,NT,"['B', 'D']",-,,-,
2789,436400,Caprifoliaceae,Valeriana,Valeriana sambucifolia,DD,,NE,,NE,
2790,436500,Caprifoliaceae,Valeriana,Valeriana saxatilis,NT,"['A', 'C']",-,,-,
2791,436600,Caprifoliaceae,Valeriana,Valeriana supina,LC,,-,,-,
2792,436700,Caprifoliaceae,Valeriana,Valeriana tripteris,LC,,LC,,LC,
2793,436900,Caprifoliaceae,Valeriana,Valeriana versifolia,LC,,NE,,NE,
2794,437000,Caprifoliaceae,Valeriana,Valeriana wallrothii,NT,['B'],NT,['B'],DD,
2795,437100,Caprifoliaceae,Valerianella,Valerianella carinata,LC,,LC,,LC,
2796,437300,Caprifoliaceae,Valerianella,Valerianella dentata,VU,['A'],VU,['A'],VU,['A']
2797,437400,Caprifoliaceae,Valerianella,Valerianella eriocarpa,CR(PE),,-,,-,
2798,437500,Caprifoliaceae,Valerianella,Valerianella locusta,LC,,LC,,LC,
2799,437600,Caprifoliaceae,Valerianella,Valerianella rimosa,EN,"['A', 'B']",EN,"['A', 'B']",EN,"['A', 'B']"
2800,437700,Hydrocharitaceae,Vallisneria,Vallisneria spiralis,NT,['D'],-,,,
2801,437800,Melanthiaceae,Veratrum,Veratrum album,LC,,LC,,NT,['B']
2802,437900,Melanthiaceae,Veratrum,Veratrum album subsp. album,DD,,DD,,DD,
2803,438000,Melanthiaceae,Veratrum,Veratrum album subsp. lobelianum,LC,,LC,,NT,['B']
